Admin_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
PRWI,PRWI 7,PRWI-0223,Forest,2018,2018-07-02,06:54:00,07:04:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Hooded Warbler,Setophaga citrina,950029.0,773816,HOWA,False,True,24,82.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 7,PRWI-0223,Forest,2018,2018-07-02,06:54:00,07:04:00,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,24,82.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 7,PRWI-0223,Forest,2018,2018-07-02,06:54:00,07:04:00,Kimberly Serno,2,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Blue Jay,Cyanocitta cristata,179680.0,86252,BLJA,False,False,24,82.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 7,PRWI-0223,Forest,2018,2018-07-02,06:54:00,07:04:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,24,82.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 7,PRWI-0223,Forest,2018,2018-07-02,06:54:00,07:04:00,Kimberly Serno,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,24,82.5,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 7,PRWI-0313,Forest,2018,2018-07-02,06:24:00,06:34:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,24,79.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 7,PRWI-0313,Forest,2018,2018-07-02,06:24:00,06:34:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,24,79.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 7,PRWI-0313,Forest,2018,2018-07-02,06:24:00,06:34:00,Kimberly Serno,2,7.5 - 10 min,Calling,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,24,79.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 7,PRWI-0313,Forest,2018,2018-07-02,06:24:00,06:34:00,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,24,79.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 7,PRWI-0313,Forest,2018,2018-07-02,06:24:00,06:34:00,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,24,79.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 7,PRWI-0313,Forest,2018,2018-07-02,06:24:00,06:34:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883.0,88071,SCTA,False,True,24,79.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 7,PRWI-0313,Forest,2018,2018-07-02,06:24:00,06:34:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,24,79.6999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 7,PRWI-0196,Forest,2018,2018-07-02,07:12:00,07:22:00,Kimberly Serno,2,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,24,81.5,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False
PRWI,PRWI 7,PRWI-0196,Forest,2018,2018-07-02,07:12:00,07:22:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,24,81.5,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True
PRWI,PRWI 7,PRWI-0196,Forest,2018,2018-07-02,07:12:00,07:22:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,24,81.5,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True
PRWI,PRWI 7,PRWI-0196,Forest,2018,2018-07-02,07:12:00,07:22:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,24,81.5,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True
PRWI,PRWI 7,PRWI-0196,Forest,2018,2018-07-02,07:12:00,07:22:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532.0,88296,CEDW,False,False,24,81.5,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True
PRWI,PRWI 7,PRWI-0196,Forest,2018,2018-07-02,07:12:00,07:22:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Yellow-throated Vireo,Vireo flavifrons,179009.0,93573,YTVI,False,True,24,81.5,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True
PRWI,PRWI 8,PRWI-0199,Forest,2018,2018-07-02,07:56:00,08:06:00,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,25,83.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 8,PRWI-0199,Forest,2018,2018-07-02,07:56:00,08:06:00,Kimberly Serno,2,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102,YBCU,False,False,25,83.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 8,PRWI-0199,Forest,2018,2018-07-02,07:56:00,08:06:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,25,83.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 8,PRWI-0199,Forest,2018,2018-07-02,07:56:00,08:06:00,Kimberly Serno,2,7.5 - 10 min,Calling,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,25,83.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 8,PRWI-0199,Forest,2018,2018-07-02,07:56:00,08:06:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,25,83.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 8,PRWI-0199,Forest,2018,2018-07-02,07:56:00,08:06:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,25,83.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 8,PRWI-0199,Forest,2018,2018-07-02,07:56:00,08:06:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,25,83.0,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 8,PRWI-0173,Forest,2018,2018-07-02,07:38:00,07:48:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,25,79.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 8,PRWI-0173,Forest,2018,2018-07-02,07:38:00,07:48:00,Kimberly Serno,2,7.5 - 10 min,Visualization,<= 50 Meters,False,Male,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,25,79.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 8,PRWI-0173,Forest,2018,2018-07-02,07:38:00,07:48:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,25,79.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 8,PRWI-0173,Forest,2018,2018-07-02,07:38:00,07:48:00,Kimberly Serno,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Parula,Setophaga americana,950033.0,890949,NOPA,False,False,25,79.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 8,PRWI-0173,Forest,2018,2018-07-02,07:38:00,07:48:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,25,79.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 8,PRWI-0173,Forest,2018,2018-07-02,07:38:00,07:48:00,Kimberly Serno,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,25,79.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 8,PRWI-0173,Forest,2018,2018-07-02,07:38:00,07:48:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,25,79.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 8,PRWI-0173,Forest,2018,2018-07-02,07:38:00,07:48:00,Kimberly Serno,2,7.5 - 10 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,25,79.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 8,PRWI-0173,Forest,2018,2018-07-02,07:38:00,07:48:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Yellow-throated Vireo,Vireo flavifrons,179009.0,93573,YTVI,False,True,25,79.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 8,PRWI-0173,Forest,2018,2018-07-02,07:38:00,07:48:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,25,79.4000015258789,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 8,PRWI-0289,Forest,2018,2018-07-02,08:40:00,08:50:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,25,85.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 8,PRWI-0289,Forest,2018,2018-07-02,08:40:00,08:50:00,Kimberly Serno,2,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,25,85.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 8,PRWI-0289,Forest,2018,2018-07-02,08:40:00,08:50:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,25,85.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 8,PRWI-0289,Forest,2018,2018-07-02,08:40:00,08:50:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,25,85.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 8,PRWI-0289,Forest,2018,2018-07-02,08:40:00,08:50:00,Kimberly Serno,2,5 - 7.5 min,Calling,<= 50 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309.0,85791,GCFL,False,False,25,85.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 8,PRWI-0289,Forest,2018,2018-07-02,08:40:00,08:50:00,Kimberly Serno,2,7.5 - 10 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,25,85.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 8,PRWI-0289,Forest,2018,2018-07-02,08:40:00,08:50:00,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Chipping Sparrow,Spizella passerina,179435.0,84781,CHSP,False,False,25,85.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 8,PRWI-0289,Forest,2018,2018-07-02,08:40:00,08:50:00,Kimberly Serno,2,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,265876,CACH,False,True,25,85.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 8,PRWI-0289,Forest,2018,2018-07-02,08:40:00,08:50:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,265876,CACH,False,True,25,85.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 8,PRWI-0289,Forest,2018,2018-07-02,08:40:00,08:50:00,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,25,85.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 8,PRWI-0289,Forest,2018,2018-07-02,08:40:00,08:50:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,25,85.0999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 8,PRWI-0227,Forest,2018,2018-07-02,08:16:00,08:26:00,Kimberly Serno,2,7.5 - 10 min,Calling,<= 50 Meters,False,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,25,82.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 8,PRWI-0227,Forest,2018,2018-07-02,08:16:00,08:26:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,25,82.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 8,PRWI-0227,Forest,2018,2018-07-02,08:16:00,08:26:00,Kimberly Serno,2,7.5 - 10 min,Calling,<= 50 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309.0,85791,GCFL,False,False,25,82.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 8,PRWI-0227,Forest,2018,2018-07-02,08:16:00,08:26:00,Kimberly Serno,2,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,25,82.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 8,PRWI-0227,Forest,2018,2018-07-02,08:16:00,08:26:00,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,25,82.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 8,PRWI-0227,Forest,2018,2018-07-02,08:16:00,08:26:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Yellow-throated Vireo,Vireo flavifrons,179009.0,93573,YTVI,False,True,25,82.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 8,PRWI-0227,Forest,2018,2018-07-02,08:16:00,08:26:00,Kimberly Serno,2,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102,YBCU,False,False,25,82.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 8,PRWI-0227,Forest,2018,2018-07-02,08:16:00,08:26:00,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,25,82.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 8,PRWI-0227,Forest,2018,2018-07-02,08:16:00,08:26:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,25,82.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 8,PRWI-0227,Forest,2018,2018-07-02,08:16:00,08:26:00,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,25,82.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 8,PRWI-0227,Forest,2018,2018-07-02,08:16:00,08:26:00,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883.0,88071,SCTA,False,True,25,82.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 8,PRWI-0227,Forest,2018,2018-07-02,08:16:00,08:26:00,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,25,82.1999969482422,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 18,PRWI-0712,Forest,2018,2018-07-03,06:16:00,06:26:00,Elizabeth Oswald,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883.0,88071,SCTA,False,True,25,84.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False
PRWI,PRWI 18,PRWI-0712,Forest,2018,2018-07-03,06:16:00,06:26:00,Elizabeth Oswald,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,25,84.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False
PRWI,PRWI 18,PRWI-0712,Forest,2018,2018-07-03,06:16:00,06:26:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,25,84.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0712,Forest,2018,2018-07-03,06:16:00,06:26:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Pine Warbler,Setophaga pinus,950045.0,890952,PIWA,False,True,25,84.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0712,Forest,2018,2018-07-03,06:16:00,06:26:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Yellow-throated Vireo,Vireo flavifrons,179009.0,93573,YTVI,False,True,25,84.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0712,Forest,2018,2018-07-03,06:16:00,06:26:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,25,84.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0712,Forest,2018,2018-07-03,06:16:00,06:26:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Mourning Dove,Zenaida macroura,177125.0,82737,MODO,False,False,25,84.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0712,Forest,2018,2018-07-03,06:16:00,06:26:00,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,25,84.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0712,Forest,2018,2018-07-03,06:16:00,06:26:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,25,84.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0712,Forest,2018,2018-07-03,06:16:00,06:26:00,Elizabeth Oswald,2,7.5 - 10 min,Calling,<= 50 Meters,False,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,25,84.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,False
PRWI,PRWI 18,PRWI-0712,Forest,2018,2018-07-03,06:16:00,06:26:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,25,84.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0712,Forest,2018,2018-07-03,06:16:00,06:26:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,25,84.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0712,Forest,2018,2018-07-03,06:16:00,06:26:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,25,84.6999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,True
PRWI,PRWI 18,PRWI-0759,Forest,2018,2018-07-03,06:38:00,06:48:00,Elizabeth Oswald,2,7.5 - 10 min,Calling,50 - 100 Meters,False,Undetermined,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,24,86.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 18,PRWI-0759,Forest,2018,2018-07-03,06:38:00,06:48:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,24,86.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 18,PRWI-0759,Forest,2018,2018-07-03,06:38:00,06:48:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,265876,CACH,False,True,24,86.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 18,PRWI-0759,Forest,2018,2018-07-03,06:38:00,06:48:00,Elizabeth Oswald,2,7.5 - 10 min,Calling,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,24,86.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 18,PRWI-0759,Forest,2018,2018-07-03,06:38:00,06:48:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,178927.0,92689,OVEN,False,False,24,86.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 18,PRWI-0759,Forest,2018,2018-07-03,06:38:00,06:48:00,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,24,86.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True
PRWI,PRWI 18,PRWI-0759,Forest,2018,2018-07-03,06:38:00,06:48:00,Elizabeth Oswald,2,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,Yellow-billed Cuckoo,Coccyzus americanus,177831.0,89102,YBCU,False,False,24,86.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,False
PRWI,PRWI 18,PRWI-0759,Forest,2018,2018-07-03,06:38:00,06:48:00,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883.0,88071,SCTA,False,True,24,86.6999969482422,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,True
